Survived;Pclass;Sex;Age;SibSp;Parch;Fare;Cabin_A;Cabin_B;Cabin_C;Cabin_D;Cabin_E;Cabin_F;Cabin_G;Cabin_T;Cabin_null;Embarked_C;Embarked_Q;Embarked_S
0;3;0;-0.10133993241760961;0;0;-0.8807287424181867;0;0;0;0;0;0;0;0;1;1;0;0
1;1;1;1.1315510917346374;0;1;1.1560744205288247;0;1;0;0;0;0;0;0;0;1;0;0
0;3;0;-0.10133993241760961;0;0;-0.8802009247595483;0;0;0;0;0;0;0;0;1;1;0;0
0;3;0;0.8618561802013335;0;0;-0.8167553416865435;0;0;0;0;0;0;0;0;1;0;1;0
1;2;1;1.5938852257917302;0;0;-0.5341955039054616;0;0;0;0;0;0;0;0;1;0;0;1
0;1;0;-0.10133993241760961;0;0;2.5301327411673644;0;0;1;0;0;0;0;0;0;0;0;1
0;3;0;0.7462726466870603;0;0;-0.7962812706432292;0;0;0;0;0;0;0;0;1;0;0;1
0;2;0;-0.4866183774651868;2;1;-0.4479866913276815;0;0;0;0;0;0;0;0;1;0;0;1
1;2;1;-2.104787846665011;1;1;0.34823343675035595;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.10133993241760961;0;0;-0.8802009247595483;0;0;0;0;0;0;0;0;1;1;0;0
0;3;0;-0.9489525115222794;1;1;-0.8802009247595483;0;0;0;0;0;0;0;0;1;1;0;0
1;3;1;-0.10133993241760961;0;2;0.19843638266558425;0;0;0;0;0;0;0;0;1;1;0;0
0;3;1;0.052771445601421274;0;0;-0.7141931170822655;0;0;0;0;0;0;0;0;1;0;0;1
1;2;1;-1.719509401617434;0;2;0.3577625991477285;0;0;0;0;0;0;0;0;1;0;0;1
0;1;0;1.208606780744153;0;0;0.3690828596951275;0;1;0;0;0;0;0;0;0;0;0;1
1;1;1;0.052771445601421274;0;0;1.7760133031349588;0;0;0;0;0;0;0;0;1;1;0;0
0;3;0;-0.10133993241760961;0;0;-0.22558157292441078;0;0;0;0;0;0;0;0;1;0;0;1
1;1;1;-0.5636740664747023;0;2;0.9956001918543201;0;1;0;0;0;0;0;0;0;1;0;0
1;1;1;0.5151055796585139;0;2;1.362319472263284;0;1;0;0;0;0;0;0;0;0;0;1
0;3;1;-1.565398023598403;4;2;0.5327403819933432;0;0;0;0;0;0;0;0;1;0;0;1
0;3;1;-1.4112866455793722;4;2;0.5327403819933432;0;0;0;0;0;0;0;0;1;0;0;1
1;2;0;0.20688282362045216;1;0;0.34823343675035595;0;0;0;0;0;0;0;0;1;0;0;1
0;1;0;1.5938852257917302;1;0;1.7760133031349588;0;0;1;0;0;0;0;0;0;1;0;0
0;1;0;2.6726648719249466;0;0;0.34823343675035595;0;0;0;0;0;0;0;0;1;0;0;1
1;2;1;-0.7948411335032486;1;0;0.34823343675035595;0;0;0;0;0;0;0;0;1;0;0;1
1;2;0;-0.10133993241760961;0;0;-0.2690043785037327;0;0;0;0;0;0;0;0;1;1;0;0
0;3;0;0.2839385126299676;1;1;0.11392760020572701;0;0;0;0;0;0;0;0;1;0;0;1
1;2;0;-1.6424537126079184;1;1;0.6947458637250976;0;0;0;0;0;0;0;0;1;0;0;1
1;1;0;-0.9489525115222794;0;2;1.8180555042384798;0;0;1;0;0;0;0;0;0;1;0;0
0;2;0;-0.17839562142712506;0;0;0.34823343675035595;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.10133993241760961;0;0;-0.8074391074212994;0;0;0;0;0;0;0;0;1;0;1;0
1;3;0;-0.5636740664747023;0;0;-0.8807287424181867;0;0;0;0;0;0;0;0;1;1;0;0
1;3;1;-0.5636740664747023;0;0;-0.813805534261317;0;0;0;0;0;0;0;0;1;0;0;1
0;1;0;2.5185534939059155;0;0;0.3690828596951275;0;0;0;0;0;0;0;0;1;0;0;1
1;1;1;1.4397738477726993;1;0;0.7699962794792551;1;0;0;0;0;0;0;0;0;1;0;0
0;1;0;-0.10133993241760961;0;0;2.55646062690765;0;0;0;0;0;0;0;0;1;1;0;0
1;1;1;0.7462726466870603;1;1;1.479618975474119;0;0;0;0;1;0;0;0;0;0;0;1
1;3;1;0.5151055796585139;1;0;-0.048255555035688125;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.10133993241760961;0;0;-0.8167553416865435;0;0;0;0;0;0;0;0;1;0;1;0
0;3;0;0.8233283356965757;0;0;-0.7996694581110643;0;0;0;0;0;0;0;0;1;0;0;1
0;2;0;-0.10133993241760961;0;0;-0.2945342386005209;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.10133993241760961;0;0;-0.7819012502244029;0;0;0;0;0;0;0;0;1;0;0;1
0;3;1;-0.10133993241760961;0;0;-0.7819012502244029;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.4095626884556714;2;0;0.27484779748436916;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.7948411335032486;0;0;-0.7996694581110643;0;0;0;0;0;0;0;0;1;0;0;1
0;3;1;-0.024284243408094167;0;4;0.14001378858155186;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.10133993241760961;0;0;-0.8802009247595483;0;0;0;0;0;0;0;0;1;1;0;0
1;3;0;0.20688282362045216;0;0;-0.8045157230890057;0;0;0;0;0;0;0;0;1;0;0;1
1;2;0;2.5185534939059155;0;0;-0.5341955039054616;0;0;0;0;0;0;0;0;1;0;0;1
1;1;1;1.8250522928202764;2;0;1.0353472544838884;0;0;1;0;0;0;0;0;0;0;0;1
1;1;0;0.5151055796585139;0;0;0.3629664421230299;0;0;0;0;1;0;0;0;0;0;0;1
1;3;1;-0.10133993241760961;0;0;-0.8167553416865435;0;0;0;0;0;0;0;0;1;0;1;0
0;3;0;-1.026008200531795;0;0;-0.7819012502244029;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.7948411335032486;0;0;-0.22558157292441078;0;0;0;0;0;0;0;0;1;0;0;1
1;2;1;0.36099420163948304;0;0;-0.3308153928167706;0;0;0;0;0;0;0;0;1;0;0;1
1;1;1;0.7462726466870603;1;0;1.1189680242035542;0;0;0;0;1;0;0;0;0;0;0;1
0;3;1;-0.10133993241760961;1;0;-0.2283668640860574;0;0;0;0;0;0;0;0;1;1;0;0
1;3;0;0.20688282362045216;0;0;-0.7962812706432292;0;0;0;0;0;0;0;0;1;0;0;1
1;2;1;-0.3325069994461559;1;1;0.4910680112949083;0;0;0;0;0;0;0;0;1;0;0;1
1;1;1;0.7462726466870603;1;1;1.8180555042384798;0;0;1;0;0;0;0;0;0;1;0;0
0;2;0;1.902107981829792;0;0;0.34823343675035595;0;0;0;0;0;0;0;0;1;0;0;1
0;1;0;0.5151055796585139;0;0;0.7832800613699971;1;0;0;0;0;0;0;0;0;1;0;0
0;3;0;-0.10133993241760961;0;0;-0.7088568120686016;0;0;0;0;0;0;0;0;1;1;0;0
1;1;1;-0.871896822512764;0;2;1.479618975474119;0;0;0;0;1;0;0;0;0;0;0;1
0;2;0;1.3627181587631838;0;0;-0.1927563778074542;0;0;0;0;0;0;0;0;1;0;0;1
1;1;0;2.3644421158868845;1;1;1.4738339673998513;0;1;0;0;0;0;0;0;0;1;0;0
0;3;0;-0.5636740664747023;0;0;-0.7819012502244029;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.10133993241760961;0;0;-0.7819012502244029;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;0.4380498906489985;0;0;-0.8933760781200358;0;0;0;0;0;0;0;0;1;0;0;1
1;1;1;1.747996603810761;1;0;1.461731676008407;0;0;0;1;0;0;0;0;0;1;0;0
0;3;0;1.3627181587631838;0;0;-0.8775909348467548;0;0;0;0;0;0;0;0;1;0;0;1
0;3;1;-0.10133993241760961;0;2;-0.8167553416865435;0;0;0;0;0;0;0;0;1;0;1;0
0;2;0;0.5921612686680294;1;0;0.34823343675035595;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;0.5151055796585139;1;1;0.27484779748436916;0;0;0;0;0;0;0;0;1;0;0;1
1;2;1;-0.10133993241760961;0;0;0.5865734152285611;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;1.5168295367822147;0;0;-3.05935471468473;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.10133993241760961;0;0;-0.8807287424181867;0;0;0;0;0;0;0;0;1;1;0;0
1;1;0;1.5168295367822147;1;0;1.1375020795704323;1;0;0;0;0;0;0;0;0;1;0;0
1;2;1;-0.4095626884556714;2;1;0.38583419140254843;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.10133993241760961;0;0;-0.7996694581110643;0;0;0;0;0;0;0;0;1;0;0;1
0;1;0;-0.10133993241760961;0;0;0.8389489451553652;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;1.1315510917346374;0;0;-0.7819012502244029;0;0;0;0;0;0;0;0;1;0;0;1
1;1;0;0.4380498906489985;0;0;0.3690828596951275;0;0;0;0;0;0;0;0;1;1;0;0
0;3;0;0.5151055796585139;1;0;-0.15781303719326956;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;0.052771445601421274;0;0;-0.7996694581110643;0;0;0;0;0;0;0;0;1;0;0;1
1;1;0;-0.17839562142712506;0;0;0.5076108730346487;0;0;0;0;0;0;0;0;1;0;0;1
1;2;1;-0.5636740664747023;1;2;0.8192079732926797;0;0;0;0;0;0;0;0;1;1;0;0
1;1;1;0.8233283356965757;0;0;2.1514852622165557;0;0;1;0;0;0;0;0;0;0;0;1
0;3;1;0.7462726466870603;1;5;0.5327403819933432;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.10133993241760961;0;0;-0.9029641542643231;0;0;0;0;0;0;0;0;1;0;0;1
1;3;1;-0.10133993241760961;1;0;-0.1609413506274357;0;0;0;0;0;0;0;0;1;0;1;0
0;3;0;-0.10133993241760961;0;0;-0.8167553416865435;0;0;0;0;0;0;0;0;1;0;1;0
0;3;0;0.4380498906489985;0;0;-0.7819012502244029;0;0;0;0;0;0;0;0;1;0;0;1
1;2;1;-0.4095626884556714;1;2;1.2723578178112018;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;0.36099420163948304;1;1;-0.23227354969268815;0;0;0;0;0;0;0;0;1;0;0;1
0;3;1;-0.2554513104366405;1;0;-0.12401218209902407;0;0;0;0;0;0;0;0;1;0;0;1
1;2;1;-1.9506764686459803;2;1;0.7546028417614105;0;0;0;0;0;1;0;0;0;0;0;1
0;2;0;-0.2554513104366405;0;0;-0.5341955039054616;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.17839562142712506;1;0;-0.22864112323105135;0;0;0;0;0;0;0;0;1;1;0;0
1;1;0;0.9774397137156066;1;0;1.0563121182707624;0;0;0;1;0;0;0;0;0;0;0;1
1;3;0;-0.7177854444937332;1;1;-0.1459060378876117;0;0;0;0;0;0;0;0;1;1;0;0
0;3;0;-0.6407297554842177;0;0;-0.8045157230890057;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.6407297554842177;0;0;-0.12401218209902407;0;0;0;0;0;0;0;0;1;0;0;1
0;1;0;2.4414978048964002;0;0;0.5657105221248634;0;0;0;1;0;0;0;0;0;0;0;1
0;2;0;2.133275048858338;0;0;-0.3799682989493102;0;0;0;0;0;0;0;0;1;0;1;0
1;1;1;-0.6407297554842177;0;0;1.4577012476781015;0;0;0;1;0;0;0;0;0;0;0;1
0;3;0;-0.2554513104366405;0;0;-0.7996694581110643;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.10133993241760961;0;0;-0.81873051214423;0;0;0;0;0;0;0;0;1;0;1;0
1;1;0;3.905555896077194;0;0;0.4910680112949083;1;0;0;0;0;0;0;0;0;0;0;1
0;3;0;1.6709409148012455;0;0;-0.9024248653007578;0;0;0;0;0;0;0;0;1;0;0;1
1;1;0;0.20688282362045216;0;0;0.5076108730346487;0;1;0;0;0;0;0;0;0;1;0;0
0;1;0;-0.10133993241760961;0;0;-3.05935471468473;0;0;0;0;0;0;0;0;1;0;0;1
0;3;1;-1.565398023598403;3;2;0.4185439886957112;0;0;0;0;0;0;0;0;1;0;0;1
1;2;1;-0.10133993241760961;0;0;-0.3308153928167706;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;0.20688282362045216;0;0;-0.7962812706432292;0;0;0;0;0;0;0;0;1;0;0;1
0;2;0;0.12982713461093673;1;1;0.3577625991477285;0;0;0;0;0;0;0;0;1;0;0;1
0;3;1;0.9003840247060911;0;5;0.7722221292113017;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.10133993241760961;1;0;-0.12401218209902407;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.7177854444937332;0;0;-0.8045157230890057;0;0;0;0;0;0;0;0;1;0;0;1
1;1;1;-0.4095626884556714;0;0;1.337614972098837;0;1;0;0;0;0;0;0;0;1;0;0
0;3;1;-2.104787846665011;3;2;0.4185439886957112;0;0;0;0;0;0;0;0;1;0;0;1
1;3;0;-0.10133993241760961;0;0;1.1297377769755033;0;0;0;0;0;0;0;0;1;0;0;1
1;3;1;-2.2011074579269057;2;1;0.05122067277860971;0;0;0;0;0;0;0;0;1;1;0;0
1;1;0;1.4397738477726993;1;0;1.4414804142989346;0;0;0;1;0;0;0;0;0;1;0;0
0;3;0;-0.7948411335032486;0;0;-0.7996694581110643;0;0;0;0;0;0;0;0;1;0;0;1
1;1;0;2.0562193598488228;0;0;0.6599308976078451;1;0;0;0;0;0;0;0;0;1;0;0
0;3;0;-0.10133993241760961;0;0;-0.8406617663183431;0;0;0;0;0;0;0;0;1;0;0;1
1;3;1;-0.4866183774651868;0;0;-0.8406617663183431;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.10133993241760961;0;0;-0.7996694581110643;0;0;0;0;0;0;0;0;1;0;0;1
1;2;1;-0.871896822512764;0;1;0.2264567551182557;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.6407297554842177;0;0;-0.7390135298907213;0;0;0;0;0;0;0;0;1;0;0;1
1;3;1;-0.10133993241760961;0;0;-0.8074391074212994;0;0;0;0;0;0;0;0;1;0;1;0
0;3;1;-0.871896822512764;0;0;-0.9422311571437298;0;0;0;0;0;0;0;0;1;0;1;0
0;2;0;-0.4095626884556714;2;0;1.3976098196943552;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.10133993241760961;0;0;-0.7996694581110643;0;0;0;0;0;0;0;0;1;0;0;1
0;3;1;0.20688282362045216;1;1;-0.1609413506274357;0;0;0;0;0;0;0;0;1;0;1;0
0;2;0;-0.4866183774651868;0;0;-0.3308153928167706;0;0;0;0;0;0;0;0;1;0;0;1
0;1;0;2.210330737867854;0;2;1.839924143033158;0;0;0;1;0;0;0;0;0;1;0;0
1;1;0;1.5938852257917302;2;0;2.009558260685829;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;0.8233283356965757;0;0;-0.8807287424181867;0;0;0;0;0;0;0;0;1;1;0;0
0;1;0;1.3627181587631838;0;0;0.33231573282541427;0;0;0;0;1;0;0;0;0;0;0;1
0;3;0;0.5151055796585139;0;0;-0.8472367510628959;0;0;0;0;0;0;0;0;1;0;0;1
1;3;0;-0.7177854444937332;1;0;-0.7962812706432292;0;0;0;0;0;0;0;0;1;0;0;1
0;2;0;0.20688282362045216;2;0;1.3976098196943552;0;0;0;0;0;0;0;0;1;0;0;1
0;2;0;-0.3325069994461559;0;0;-0.3308153928167706;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.10133993241760961;0;0;-0.813805534261317;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;1.054495402725122;0;0;-0.7819012502244029;0;0;0;0;0;0;0;0;1;0;0;1
1;1;1;-0.10133993241760961;1;0;1.0455570975193194;0;0;1;0;0;0;0;0;0;0;0;1
1;2;1;0.8233283356965757;1;1;0.7546028417614105;0;0;0;0;0;0;0;0;1;0;0;1
0;1;0;0.12982713461093673;1;0;1.0455570975193194;0;1;0;0;0;0;0;0;0;0;0;1
0;2;0;3.1349990059820394;0;0;-0.5341955039054616;0;0;0;0;0;0;0;0;1;0;0;1
1;2;0;0.12982713461093673;0;0;-0.3308153928167706;0;0;0;0;0;0;0;0;1;0;0;1
0;2;0;-0.10133993241760961;0;0;-3.05935471468473;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.871896822512764;0;0;-0.813805534261317;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.3710348439509137;0;0;-0.7819012502244029;0;0;0;0;0;0;0;0;1;0;0;1
1;3;1;-0.871896822512764;0;0;-0.5951414408336564;0;0;0;0;0;0;0;0;1;0;0;1
0;3;1;1.054495402725122;1;6;0.9409501199925433;0;0;0;0;0;0;0;0;1;0;0;1
1;1;0;0.5151055796585139;0;1;3.3931721841799183;0;1;0;0;0;0;0;0;0;1;0;0
0;3;1;-0.10133993241760961;0;0;-0.7719529293350142;0;0;0;0;0;0;0;0;1;0;1;0
1;1;0;-0.17839562142712506;0;0;1.4414804142989346;0;0;0;1;0;0;0;0;0;1;0;0
0;3;0;-0.7177854444937332;0;0;-0.6556912707684899;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-1.1801195785508258;5;2;0.9409501199925433;0;0;0;0;0;0;0;0;1;0;0;1
0;2;0;2.3644421158868845;1;1;0.7546028417614105;0;0;0;0;0;0;0;0;1;0;0;1
0;2;0;-0.3325069994461559;1;2;0.8192079732926797;0;0;0;0;0;0;0;0;1;1;0;0
0;3;0;-1.1801195785508258;4;1;0.7722221292113017;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.7948411335032486;0;0;-0.5642240908498699;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.871896822512764;0;0;-0.8113576922153614;0;0;0;0;0;0;0;0;1;0;0;1
1;1;1;-1.1030638895413103;0;1;2.4805009172979293;0;1;0;0;0;0;0;0;0;0;0;1
1;1;0;0.12982713461093673;1;0;1.1387649298381166;0;1;0;0;0;0;0;0;0;0;0;1
1;3;1;-1.9506764686459803;0;1;-0.30049098157413257;0;0;0;0;0;0;0;0;1;1;0;0
1;3;0;-0.10133993241760961;0;0;1.1297377769755033;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.3325069994461559;0;0;-0.8807287424181867;0;0;0;0;0;0;0;0;1;1;0;0
0;1;0;2.3644421158868845;0;0;0.3690828596951275;0;0;0;0;0;0;0;0;1;0;0;1
0;2;0;1.747996603810761;0;0;-0.2945342386005209;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;1.1315510917346374;0;0;-0.7819012502244029;0;0;0;0;0;0;0;0;1;0;0;1
1;3;1;-0.10133993241760961;0;0;-0.81873051214423;0;0;0;0;0;0;0;0;1;0;1;0
0;1;0;1.5168295367822147;1;1;1.8180555042384798;0;0;1;0;0;0;0;0;0;1;0;0
0;3;0;0.9774397137156066;0;0;-0.8286394587504805;0;0;0;0;0;1;0;0;0;0;0;1
1;1;1;-0.871896822512764;1;0;2.55646062690765;0;0;1;0;0;0;0;0;0;1;0;0
1;1;0;0.4380498906489985;0;0;0.3591844285735596;0;0;0;0;1;0;0;0;0;0;0;1
0;3;1;-0.871896822512764;0;1;-0.22864112323105135;0;0;0;0;0;0;0;0;1;1;0;0
0;3;0;-0.3325069994461559;0;0;-0.8177365415806758;0;0;0;0;0;0;0;0;1;0;1;0
0;3;0;-0.2554513104366405;1;0;-0.8045157230890057;0;0;0;0;0;0;0;0;1;0;0;1
0;2;0;0.7462726466870603;0;0;0.34823343675035595;0;0;0;0;0;0;0;0;1;0;0;1
1;2;1;1.208606780744153;0;0;-0.2945342386005209;0;0;0;0;0;0;0;0;1;0;0;1
1;1;0;0.9774397137156066;0;0;0.3591844285735596;0;0;0;0;1;0;0;0;0;0;0;1
1;1;1;-0.5636740664747023;0;0;2.1386038822397246;0;0;0;0;0;0;0;0;1;0;0;1
1;3;0;-0.10133993241760961;1;1;-0.17699375358284503;0;0;0;0;0;0;0;0;1;1;0;0
1;1;1;-0.4095626884556714;0;0;0.995686176567185;0;0;1;0;0;0;0;0;0;1;0;0
0;1;0;-0.10133993241760961;0;0;0.3690828596951275;0;0;1;0;0;0;0;0;0;0;0;1
1;1;0;1.4397738477726993;1;0;1.0455570975193194;0;0;1;0;0;0;0;0;0;0;0;1
0;3;0;-0.024284243408094167;0;0;-0.629897557341923;0;0;0;0;0;0;0;0;1;0;0;1
0;2;0;1.747996603810761;0;0;-0.3308153928167706;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.7948411335032486;0;0;-0.8286394587504805;0;0;0;0;0;1;0;0;0;0;0;1
1;1;1;0.6692169576775449;0;0;2.55646062690765;0;0;1;0;0;0;0;0;0;1;0;0
1;2;1;-0.17839562142712506;0;0;-0.5341955039054616;0;0;0;0;1;0;0;0;0;0;0;1
0;3;0;-0.10133993241760961;0;0;-0.1609413506274357;0;0;0;0;0;0;0;0;1;0;1;0
0;3;0;0.2839385126299676;0;0;-0.813805534261317;0;0;0;0;0;0;0;0;1;0;0;1
1;2;1;-1.7965650906269495;0;1;0.5865734152285611;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.9489525115222794;1;0;-0.9024248653007578;0;0;0;0;0;0;0;0;1;0;0;1
0;2;0;0.36099420163948304;0;0;-0.3308153928167706;0;0;0;0;0;0;0;0;1;0;0;1
0;2;0;1.5938852257917302;0;0;-0.3308153928167706;0;0;0;0;0;0;0;0;1;0;0;1
1;1;0;-0.17839562142712506;1;0;1.0667958925628875;0;0;0;0;1;0;0;0;0;0;0;1
0;3;0;-0.7177854444937332;0;0;-0.7141931170822655;0;0;0;0;0;0;0;0;1;0;0;1
1;2;1;0.052771445601421274;3;0;0.13649510066617393;0;0;0;0;0;0;0;0;1;0;0;1
1;3;1;-0.10133993241760961;0;0;-0.818233407415342;0;0;0;0;0;0;0;0;1;0;1;0
0;2;0;-0.3325069994461559;1;0;0.34823343675035595;0;0;0;0;0;0;0;0;1;0;0;1
0;3;1;-0.3325069994461559;1;0;-0.7962812706432292;0;0;0;0;0;0;0;0;1;0;0;1
1;1;1;-0.024284243408094167;0;0;2.4805009172979293;0;1;0;0;0;0;0;0;0;0;0;1
0;3;0;-1.4112866455793722;0;0;0.02690922188679648;0;0;0;0;0;0;0;0;1;1;0;0
0;2;0;-0.10133993241760961;0;0;-3.05935471468473;0;0;0;0;0;0;0;0;1;0;0;1
0;2;0;-0.4866183774651868;0;0;-0.3308153928167706;0;0;0;0;0;0;0;0;1;0;0;1
0;2;0;-0.4866183774651868;0;0;-0.3308153928167706;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.0628120879128519;0;0;-0.12401218209902407;0;0;0;0;0;0;0;0;1;0;0;1
0;3;1;1.4397738477726993;1;3;0.6275624759912304;0;0;0;0;0;0;0;0;1;0;0;1
1;1;0;0.4380498906489985;0;0;3.3931721841799183;0;1;0;0;0;0;0;0;0;1;0;0
0;3;0;-0.10133993241760961;0;0;-0.7996694581110643;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.10133993241760961;0;0;-0.7996694581110643;0;0;0;0;0;0;0;0;1;0;0;1
1;1;0;-0.10133993241760961;0;0;0.4910680112949083;0;0;0;1;0;0;0;0;0;0;0;1
0;1;0;0.5151055796585139;1;0;1.4693120310391974;0;0;1;0;0;0;0;0;0;0;0;1
1;1;1;-0.6407297554842177;2;2;2.703206388275798;0;1;0;0;0;0;0;0;0;1;0;0
0;3;0;-0.4095626884556714;1;0;-0.12401218209902407;0;0;0;0;0;0;0;0;1;0;0;1
1;3;0;0.12982713461093673;0;0;-0.7962812706432292;0;0;0;0;0;0;0;0;1;0;0;1
0;1;0;3.1349990059820394;1;1;1.362319472263284;0;1;0;0;0;0;0;0;0;0;0;1
0;3;0;-1.026008200531795;1;1;0.10063346635878767;0;0;0;0;0;0;0;0;1;0;0;1
1;2;1;0.052771445601421274;0;0;-0.3308153928167706;0;0;0;0;0;0;0;0;1;0;0;1
0;1;0;-0.7948411335032486;1;0;1.0667958925628875;0;0;0;1;0;0;0;0;0;0;0;1
0;3;0;0.12982713461093673;0;0;-0.8167553416865435;0;0;0;0;0;0;0;0;1;0;1;0
1;2;1;-1.9506764686459803;1;1;0.2264567551182557;0;0;0;0;0;0;0;0;1;0;0;1
1;3;0;-1.7965650906269495;0;1;-0.3703325647020046;0;0;0;0;1;0;0;0;0;0;0;1
0;3;0;0.2839385126299676;0;0;-0.6282518441103798;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.4866183774651868;0;0;-0.7996694581110643;0;0;0;0;0;0;0;0;1;0;0;1
1;2;1;1.4397738477726993;1;2;1.2723578178112018;0;0;0;0;0;0;0;0;1;0;0;1
1;2;0;-2.2072719130476663;1;1;-0.22558157292441078;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.10133993241760961;0;0;-0.8113576922153614;0;0;0;0;0;0;0;0;1;0;0;1
0;2;0;-0.871896822512764;0;0;-0.4479866913276815;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;0.36099420163948304;0;0;-0.7819012502244029;0;0;0;0;0;0;0;0;1;0;0;1
1;1;1;0.2839385126299676;0;0;1.5639030463209591;0;1;0;0;0;0;0;0;0;0;0;1
0;3;0;-0.10133993241760961;0;0;-0.22558157292441078;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;0.9003840247060911;0;0;-0.8933760781200358;0;0;0;0;0;0;0;0;1;0;0;1
1;3;0;-0.7177854444937332;0;0;-0.8802009247595483;0;0;0;0;0;0;0;0;1;1;0;0
1;1;1;0.5151055796585139;1;2;1.8990457475784397;0;1;0;0;0;0;0;0;0;0;0;1
0;3;0;-1.026008200531795;0;0;-0.813805534261317;0;0;0;0;0;0;0;0;1;0;0;1
1;1;1;1.6709409148012455;1;0;1.4577012476781015;0;0;0;1;0;0;0;0;0;0;0;1
0;1;0;-0.10133993241760961;0;0;0.7699962794792551;0;0;0;0;0;0;0;0;1;1;0;0
0;3;1;0.091299290106179;0;0;-0.8167553416865435;0;0;0;0;0;0;0;0;1;0;1;0
0;3;0;-0.10133993241760961;1;0;0.27484779748436916;0;0;0;0;0;0;0;0;1;0;1;0
0;3;0;0.20688282362045216;0;0;-0.7468026048689015;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.4095626884556714;0;0;-0.6282518441103798;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;1.4397738477726993;0;0;-0.8045157230890057;0;0;0;0;0;0;0;0;1;0;0;1
0;2;1;2.133275048858338;0;0;-0.5341955039054616;0;0;0;0;1;0;0;0;0;0;0;1
0;3;0;-0.10133993241760961;0;0;-0.8807287424181867;0;0;0;0;0;0;0;0;1;1;0;0
1;2;1;1.902107981829792;1;3;0.2264567551182557;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.871896822512764;0;0;-0.8167553416865435;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.10133993241760961;0;0;-0.8167553416865435;0;0;0;0;0;1;0;0;0;0;1;0
1;3;1;-1.8736207796364648;0;0;-0.3703325647020046;0;0;0;0;0;0;0;0;1;0;0;1
0;3;0;-0.10133993241760961;0;0;-0.818233407415342;0;0;0;0;0;0;0;0;1;0;1;0
1;1;1;1.054495402725122;0;1;2.4805009172979293;0;1;0;0;0;0;0;0;0;0;0;1
1;3;1;-1.2571752675603414;0;0;-0.8802009247595483;0;0;0;0;0;0;0;0;1;1;0;0
1;1;1;-0.9489525115222794;1;0;1.1387649298381166;0;1;0;0;0;0;0;0;0;0;0;1
0;1;0;-0.024284243408094167;0;0;0.4910680112949083;0;0;0;1;0;0;0;0;0;0;0;1
0;3;0;-0.10133993241760961;1;2;0.24566300650398212;0;0;0;0;0;0;0;0;1;0;0;1
